CHEBI:3752,Clomifene,MONDO:0005495,adrenal gland disorder,CHEBI:3752|MONDO:0005495,true,,
CHEBI:3752,Clomifene,MONDO:0005804,hyperprolactinemia,CHEBI:3752|MONDO:0005804,true,,
CHEBI:3752,Clomifene,MONDO:0005372,male infertility,CHEBI:3752|MONDO:0005372,true,,
RXCUI:1163424,hydrocortisone / neomycin / polymyxin B Topical Product,MONDO:0004795,otitis externa,RXCUI:1163424|MONDO:0004795,true,,
RXCUI:1163424,hydrocortisone / neomycin / polymyxin B Topical Product,MONDO:0021666,ear infection,RXCUI:1163424|MONDO:0021666,true,,
CHEBI:47381,Diclofenac,HP:0000613,Photophobia,CHEBI:47381|HP:0000613,true,,
RXCUI:151392,Augmentin,HP:0000371,Acute otitis media,RXCUI:151392|HP:0000371,true,,
RXCUI:308714,betamethasone 0.5 MG/ML / clotrimazole 10 MG/ML Topical Cream,UMLS:C0276733,Tinea barbae caused by Microsporum canis,RXCUI:308714|UMLS:C0276733,true,,
CHEBI:6970,Mometasone,MONDO:0004979,asthma,CHEBI:6970|MONDO:0004979,true,,
CHEBI:84500,varenicline,MONDO:0008575,Tabagism,CHEBI:84500|MONDO:0008575,true,,
CHEBI:5855,Ibuprofen,HP:0001945,Fever,CHEBI:5855|HP:0001945,true,,
CHEBI:5855,Ibuprofen,MONDO:0011429,juvenile idiopathic arthritis,CHEBI:5855|MONDO:0011429,true,,
CHEBI:2955,Azithromycin,MONDO:0005866,Mycobacterium avium complex disease,CHEBI:2955|MONDO:0005866,true,,
CHEBI:8774,Ramipril,MONDO:0005010,coronary artery disorder,CHEBI:8774|MONDO:0005010,true,,
CHEBI:8774,Ramipril,MONDO:0005098,stroke disorder,CHEBI:8774|MONDO:0005098,true,,
CHEBI:8774,Ramipril,MONDO:0005294,peripheral vascular disease,CHEBI:8774|MONDO:0005294,true,,
CHEBI:8774,Ramipril,MONDO:0005015,diabetes mellitus,CHEBI:8774|MONDO:0005015,true,,
CHEBI:8774,Ramipril,MONDO:0005068,myocardial infarction,CHEBI:8774|MONDO:0005068,true,,
CHEBI:8888,Ropinirole,MONDO:0005180,Parkinson disease,CHEBI:8888|MONDO:0005180,true,,
CHEBI:53760,Eszopiclone,MONDO:0013600,insomnia,CHEBI:53760|MONDO:0013600,true,,
CHEBI:8378,Prednisolone,MONDO:0007008,uremia,CHEBI:8378|MONDO:0007008,true,,
CHEBI:27446,Penicillin V,MONDO:0021680,streptococcal infection,CHEBI:27446|MONDO:0021680,true,,
CHEBI:27446,Penicillin V,MONDO:0005952,scarlet fever,CHEBI:27446|MONDO:0005952,true,,
CHEBI:27446,Penicillin V,MONDO:0001266,erysipelas,CHEBI:27446|MONDO:0001266,true,,
CHEBI:27446,Penicillin V,MONDO:0005114,pneumococcal infection,CHEBI:27446|MONDO:0005114,true,,
CHEBI:27446,Penicillin V,MONDO:0024313,staphylococcal infection,CHEBI:27446|MONDO:0024313,true,,
CHEBI:27446,Penicillin V,MONDO:0006865,Vincent Angina,CHEBI:27446|MONDO:0006865,true,,
CHEBI:27446,Penicillin V,MONDO:0002258,pharyngitis,CHEBI:27446|MONDO:0002258,true,,
CHEBI:27446,Penicillin V,MONDO:0017767,rheumatic fever,CHEBI:27446|MONDO:0017767,true,,
CHEBI:27446,Penicillin V,MONDO:0001595,chorea,CHEBI:27446|MONDO:0001595,true,,
CHEBI:27446,Penicillin V,MONDO:0006669,bacterial endocarditis,CHEBI:27446|MONDO:0006669,true,,
CHEBI:27446,Penicillin V,MONDO:0005453,congenital heart disease,CHEBI:27446|MONDO:0005453,true,,
CHEBI:27446,Penicillin V,MONDO:0006955,rheumatic heart disease,CHEBI:27446|MONDO:0006955,true,,
CHEBI:27446,Penicillin V,MONDO:0002869,heart valve disorder,CHEBI:27446|MONDO:0002869,true,,
PUBCHEM.COMPOUND:122707137,Acetaminophen/pentazocine,HP:0012531,Pain,PUBCHEM.COMPOUND:122707137|HP:0012531,true,,
PUBCHEM.COMPOUND:56841899,Maxitrol,UMLS:C0497209,Infective conjunctivitis,PUBCHEM.COMPOUND:56841899|UMLS:C0497209,true,,
RXCUI:54955,Polysporin,MONDO:0043885,eye infection,RXCUI:54955|MONDO:0043885,true,,
RXCUI:54955,Polysporin,MONDO:0023865,corneal infection,RXCUI:54955|MONDO:0023865,true,,
CHEBI:28669,Bacitracin,MONDO:0043885,eye infection,CHEBI:28669|MONDO:0043885,true,,
CHEBI:28669,Bacitracin,MONDO:0003799,conjunctivitis,CHEBI:28669|MONDO:0003799,true,,
CHEBI:28669,Bacitracin,MONDO:0023865,corneal infection,CHEBI:28669|MONDO:0023865,true,,
CHEBI:8378,Prednisolone,UMLS:C0497209,Infective conjunctivitis,CHEBI:8378|UMLS:C0497209,true,,
CHEBI:2950,Azelastine,MONDO:0005324,Hay fever,CHEBI:2950|MONDO:0005324,true,,
CHEBI:2950,Azelastine,MONDO:0006004,vasomotor rhinitis,CHEBI:2950|MONDO:0006004,true,,
CHEBI:31932,olmesartan,MONDO:0005044,hypertension,CHEBI:31932|MONDO:0005044,true,,
CHEBI:9435,Temazepam,MONDO:0013600,insomnia,CHEBI:9435|MONDO:0013600,true,,
CHEBI:9435,Temazepam,UMLS:C0393759,Transient Insomnia,CHEBI:9435|UMLS:C0393759,true,,
CHEBI:49575,Diazepam,HP:0001257,Spasticity,CHEBI:49575|HP:0001257,true,,
CHEBI:28864,Tobramycin,MONDO:0043885,eye infection,CHEBI:28864|MONDO:0043885,true,,
CHEBI:63622,Sotalol,UMLS:C2919575,Nonsustained Ventricular Tachycardia,CHEBI:63622|UMLS:C2919575,true,,
CHEBI:63622,Sotalol,HP:0005115,Supraventricular arrhythmia,CHEBI:63622|HP:0005115,true,,
CHEBI:63622,Sotalol,HP:0006682,Premature ventricular contraction,CHEBI:63622|HP:0006682,true,,
RXCUI:476348,ezetimibe / simvastatin Oral Tablet,HP:0003124,Hypercholesterolemia,RXCUI:476348|HP:0003124,true,,
RXCUI:476348,ezetimibe / simvastatin Oral Tablet,MONDO:0005311,atherosclerosis,RXCUI:476348|MONDO:0005311,true,,
CHEBI:9241,Spironolactone,MONDO:0001422,Conn's syndrome,CHEBI:9241|MONDO:0001422,true,,
CHEBI:9241,Spironolactone,MONDO:0005009,congestive heart failure,CHEBI:9241|MONDO:0005009,true,,
CHEBI:9241,Spironolactone,MONDO:0005155,liver cirrhosis,CHEBI:9241|MONDO:0005155,true,,
CHEBI:9241,Spironolactone,MONDO:0005377,nephrotic syndrome,CHEBI:9241|MONDO:0005377,true,,
CHEBI:77733,Verapamil,HP:0001681,Angina pectoris,CHEBI:77733|HP:0001681,true,,
CHEBI:77733,Verapamil,MONDO:0006021,Variant Angina,CHEBI:77733|MONDO:0006021,true,,
CHEBI:77733,Verapamil,MONDO:0006805,angina unstable,CHEBI:77733|MONDO:0006805,true,,
CHEBI:15940,Niacin,MONDO:0005311,atherosclerosis,CHEBI:15940|MONDO:0005311,true,,
CHEBI:15940,Niacin,MONDO:0021187,hyperlipidemia,CHEBI:15940|MONDO:0021187,true,,
CHEBI:15940,Niacin,HP:0003119,Dyslipidemia,CHEBI:15940|HP:0003119,true,,
CHEBI:15940,Niacin,MONDO:0005068,myocardial infarction,CHEBI:15940|MONDO:0005068,true,,
CHEBI:15940,Niacin,MONDO:0005010,coronary artery disorder,CHEBI:15940|MONDO:0005010,true,,
CHEBI:15940,Niacin,MONDO:0005347,hypertriglyceridemia,CHEBI:15940|MONDO:0005347,true,,
RXCUI:1155751,captopril / hydrochlorothiazide Pill,MONDO:0005044,hypertension,RXCUI:1155751|MONDO:0005044,true,,
CHEBI:3478,Cefaclor,MONDO:0005441,otitis media,CHEBI:3478|MONDO:0005441,true,,
CHEBI:3478,Cefaclor,MONDO:0005249,pneumonia,CHEBI:3478|MONDO:0005249,true,,
CHEBI:3478,Cefaclor,MONDO:0002258,pharyngitis,CHEBI:3478|MONDO:0002258,true,,
CHEBI:3478,Cefaclor,MONDO:0001039,tonsillitis,CHEBI:3478|MONDO:0001039,true,,
CHEBI:3478,Cefaclor,MONDO:0100338,urinary tract infection,CHEBI:3478|MONDO:0100338,true,,
CHEBI:3478,Cefaclor,MONDO:0006939,pyelonephritis,CHEBI:3478|MONDO:0006939,true,,
CHEBI:3478,Cefaclor,MONDO:0006032,cystitis,CHEBI:3478|MONDO:0006032,true,,
CHEBI:3478,Cefaclor,MONDO:0021201,skin infection,CHEBI:3478|MONDO:0021201,true,,
CHEBI:29103,potassium(1+),MONDO:0005009,congestive heart failure,CHEBI:29103|MONDO:0005009,true,,
CHEBI:29103,potassium(1+),MONDO:0003009,hyperaldosteronism,CHEBI:29103|MONDO:0003009,true,,
CHEBI:50690,atorvastatin(1-),MONDO:0005311,atherosclerosis,CHEBI:50690|MONDO:0005311,true,,
CHEBI:50690,atorvastatin(1-),HP:0003124,Hypercholesterolemia,CHEBI:50690|HP:0003124,true,,
CHEBI:50690,atorvastatin(1-),MONDO:0005010,coronary artery disorder,CHEBI:50690|MONDO:0005010,true,,
UNII:JM2621P2LS,"Synthetic Conjugated Estrogens, A",UMLS:C5442256,Vasomotor menopausal symptoms,UNII:JM2621P2LS|UMLS:C5442256,true,,
UNII:JM2621P2LS,"Synthetic Conjugated Estrogens, A",DOID:14275,atrophic vulva,UNII:JM2621P2LS|DOID:14275,true,,
RXCUI:404930,Ciprodex,HP:0000371,Acute otitis media,RXCUI:404930|HP:0000371,true,,
RXCUI:404930,Ciprodex,MONDO:0001051,beach ear,RXCUI:404930|MONDO:0001051,true,,
CHEBI:291342,Desloratadine,MONDO:0005324,Hay fever,CHEBI:291342|MONDO:0005324,true,,
CHEBI:291342,Desloratadine,MONDO:0024332,perennial allergic rhinitis,CHEBI:291342|MONDO:0024332,true,,
CHEBI:291342,Desloratadine,MONDO:0044212,chronic idiopathic urticaria,CHEBI:291342|MONDO:0044212,true,,
CHEBI:3216,Buprenorphine,HP:0012531,Pain,CHEBI:3216|HP:0012531,true,,
CHEBI:75984,Flecainide,HP:0004763,Paroxysmal supraventricular tachycardia,CHEBI:75984|HP:0004763,true,,
CHEBI:75984,Flecainide,UMLS:C0039232,"Tachycardia, Atrioventricular Nodal Reentry",CHEBI:75984|UMLS:C0039232,true,,
CHEBI:75984,Flecainide,HP:0011717,Atrioventricular reentrant tachycardia,CHEBI:75984|HP:0011717,true,,
CHEBI:75984,Flecainide,HP:0004755,Supraventricular tachycardia,CHEBI:75984|HP:0004755,true,,
CHEBI:75984,Flecainide,MONDO:1030011,paroxysmal atrial fibrillation,CHEBI:75984|MONDO:1030011,true,,
CHEBI:75984,Flecainide,UMLS:C0741292,Paroxysmal atrial flutter,CHEBI:75984|UMLS:C0741292,true,,
CHEBI:75984,Flecainide,HP:0004308,Ventricular arrhythmia,CHEBI:75984|HP:0004308,true,,
CHEBI:75984,Flecainide,UMLS:C0750197,Sustained ventricular tachycardia,CHEBI:75984|UMLS:C0750197,true,,
CHEBI:3761,Clorazepic acid,MONDO:0005618,anxiety disorder,CHEBI:3761|MONDO:0005618,true,,
CHEBI:3761,Clorazepic acid,HP:0007359,Partial Seizure,CHEBI:3761|HP:0007359,true,,
CHEBI:3761,Clorazepic acid,MONDO:0005433,alcohol withdrawal,CHEBI:3761|MONDO:0005433,true,,
CHEBI:3654,Chlorthalidone,MONDO:0005044,hypertension,CHEBI:3654|MONDO:0005044,true,,
CHEBI:3654,Chlorthalidone,MONDO:0005009,congestive heart failure,CHEBI:3654|MONDO:0005009,true,,
CHEBI:3654,Chlorthalidone,MONDO:0005155,liver cirrhosis,CHEBI:3654|MONDO:0005155,true,,
CHEBI:3654,Chlorthalidone,MONDO:0005377,nephrotic syndrome,CHEBI:3654|MONDO:0005377,true,,
CHEBI:3654,Chlorthalidone,UMLS:C0156221,Acute glomerulonephritis,CHEBI:3654|UMLS:C0156221,true,,
CHEBI:3654,Chlorthalidone,MONDO:0005300,chronic kidney disease,CHEBI:3654|MONDO:0005300,true,,
CHEBI:3506,Cefprozil,MONDO:0002258,pharyngitis,CHEBI:3506|MONDO:0002258,true,,
CHEBI:3506,Cefprozil,MONDO:0001039,tonsillitis,CHEBI:3506|MONDO:0001039,true,,
CHEBI:3506,Cefprozil,MONDO:0005441,otitis media,CHEBI:3506|MONDO:0005441,true,,
CHEBI:3506,Cefprozil,HP:0000255,Acute sinusitis,CHEBI:3506|HP:0000255,true,,
CHEBI:3506,Cefprozil,UMLS:C1735365,Acute bacterial exacerbation of chronic bronchitis,CHEBI:3506|UMLS:C1735365,true,,
CHEBI:3506,Cefprozil,MONDO:0021201,skin infection,CHEBI:3506|MONDO:0021201,true,,
RXCUI:1162777,hydrochlorothiazide / olmesartan Oral Product,MONDO:0005044,hypertension,RXCUI:1162777|MONDO:0005044,true,,
CHEBI:63620,Rasagiline,MONDO:0005180,Parkinson disease,CHEBI:63620|MONDO:0005180,true,,
CHEBI:8713,Quinapril,MONDO:0005044,hypertension,CHEBI:8713|MONDO:0005044,true,,
CHEBI:8713,Quinapril,MONDO:0001609,agranulocytosis,CHEBI:8713|MONDO:0001609,true,,
CHEBI:8713,Quinapril,MONDO:0001343,impaired renal function disease,CHEBI:8713|MONDO:0001343,true,,
CHEBI:8713,Quinapril,MONDO:0010481,angioedema,CHEBI:8713|MONDO:0010481,true,,
CHEBI:5128,Flurazepam,MONDO:0013600,insomnia,CHEBI:5128|MONDO:0013600,true,,
CHEBI:52017,dicloxacillin(1-),MONDO:0024313,staphylococcal infection,CHEBI:52017|MONDO:0024313,true,,
CHEBI:52017,dicloxacillin(1-),MONDO:0100073,methicillin-resistant staphylococcus aureus infectious disease,CHEBI:52017|MONDO:0100073,true,,
CHEBI:49575,Diazepam,MONDO:0005526,tetanus,CHEBI:49575|MONDO:0005526,true,,
CHEBI:49575,Diazepam,MONDO:0002125,status epilepticus,CHEBI:49575|MONDO:0002125,true,,
CHEBI:49575,Diazepam,MONDO:0005754,epilepsy with generalized tonic-clonic seizures,CHEBI:49575|MONDO:0005754,true,,
CHEBI:49575,Diazepam,MONDO:0005433,alcohol withdrawal,CHEBI:49575|MONDO:0005433,true,,
CHEBI:6367,Lamotrigine,HP:0007359,Partial Seizure,CHEBI:6367|HP:0007359,true,,
CHEBI:6367,Lamotrigine,MONDO:0005754,epilepsy with generalized tonic-clonic seizures,CHEBI:6367|MONDO:0005754,true,,
CHEBI:6367,Lamotrigine,MONDO:0001866,bipolar I disorder,CHEBI:6367|MONDO:0001866,true,,
CHEBI:9571,Thiothixene,MONDO:0005090,schizophrenia,CHEBI:9571|MONDO:0005090,true,,
CHEBI:63631,Topiramate,MONDO:0005277,migraine,CHEBI:63631|MONDO:0005277,true,,
RXCUI:284756,Kaletra,MONDO:0004951,HIV-1 infection,RXCUI:284756|MONDO:0004951,true,,
PUBCHEM.COMPOUND:11949636,"Tobramycin, Dexamethasone Drug Combination",MONDO:0006668,bacterial conjunctivitis,PUBCHEM.COMPOUND:11949636|MONDO:0006668,true,,
PUBCHEM.COMPOUND:11949636,"Tobramycin, Dexamethasone Drug Combination",UMLS:C0008690,Chronic anterior uveitis,PUBCHEM.COMPOUND:11949636|UMLS:C0008690,true,,
PUBCHEM.COMPOUND:11949636,"Tobramycin, Dexamethasone Drug Combination",UMLS:C0339289,Corneal Injury,PUBCHEM.COMPOUND:11949636|UMLS:C0339289,true,,
CHEBI:18067,Phylloquinone,MONDO:0016990,acquired prothrombin deficiency,CHEBI:18067|MONDO:0016990,true,,
CHEBI:9139,Sildenafil,NCIT:C55615,"Erectile Dysfunction, CTCAE",CHEBI:9139|NCIT:C55615,true,,
CHEBI:50922,Eletriptan,MONDO:0005475,migraine with aura,CHEBI:50922|MONDO:0005475,true,,
CHEBI:50922,Eletriptan,MONDO:0100431,Common Migraine,CHEBI:50922|MONDO:0100431,true,,
CHEBI:50922,Eletriptan,MONDO:0018925,familial or sporadic hemiplegic migraine,CHEBI:50922|MONDO:0018925,true,,
CHEBI:50922,Eletriptan,MONDO:0043219,migraine with brainstem aura,CHEBI:50922|MONDO:0043219,true,,
CHEBI:50922,Eletriptan,MONDO:0043537,cluster headache syndrome,CHEBI:50922|MONDO:0043537,true,,
CHEBI:83804,Paliperidone,MONDO:0005090,schizophrenia,CHEBI:83804|MONDO:0005090,true,,
CHEBI:83804,Paliperidone,MONDO:0005487,schizoaffective disorder,CHEBI:83804|MONDO:0005487,true,,
CHEBI:5893,Indapamide,MONDO:0005044,hypertension,CHEBI:5893|MONDO:0005044,true,,
CHEBI:5893,Indapamide,MONDO:0005009,congestive heart failure,CHEBI:5893|MONDO:0005009,true,,
CHEBI:6128,Ketoprofen,MONDO:0008383,rheumatoid arthritis,CHEBI:6128|MONDO:0008383,true,,
CHEBI:6128,Ketoprofen,MONDO:0005178,osteoarthritis,CHEBI:6128|MONDO:0005178,true,,
CHEBI:6128,Ketoprofen,HP:0012531,Pain,CHEBI:6128|HP:0012531,true,,
CHEBI:6128,Ketoprofen,UMLS:C0149875,Primary dysmenorrhea,CHEBI:6128|UMLS:C0149875,true,,
CHEBI:7444,Nadolol,HP:0001681,Angina pectoris,CHEBI:7444|HP:0001681,true,,
CHEBI:31596,Febuxostat,MONDO:0005393,gout,CHEBI:31596|MONDO:0005393,true,,
CHEBI:31596,Febuxostat,HP:0002149,Hyperuricemia,CHEBI:31596|HP:0002149,true,,
CHEBI:31547,Eplerenone,MONDO:0005009,congestive heart failure,CHEBI:31547|MONDO:0005009,true,,
CHEBI:31547,Eplerenone,MONDO:0005044,hypertension,CHEBI:31547|MONDO:0005044,true,,
CHEBI:6437,Levetiracetam,HP:0032794,Myoclonic seizure,CHEBI:6437|HP:0032794,true,,
CHEBI:6437,Levetiracetam,MONDO:0009696,juvenile myoclonic epilepsy,CHEBI:6437|MONDO:0009696,true,,
CHEBI:6437,Levetiracetam,MONDO:0005754,epilepsy with generalized tonic-clonic seizures,CHEBI:6437|MONDO:0005754,true,,
CHEBI:6437,Levetiracetam,MONDO:0005579,idiopathic generalized epilepsy,CHEBI:6437|MONDO:0005579,true,,
CHEBI:61049,Tacrolimus,UMLS:C0345468,Transplanted organ rejection,CHEBI:61049|UMLS:C0345468,true,,
CHEBI:61049,Tacrolimus,UMLS:C0400968,Liver transplant rejection,CHEBI:61049|UMLS:C0400968,true,,
CHEBI:61049,Tacrolimus,UMLS:C0238217,Renal transplant rejection,CHEBI:61049|UMLS:C0238217,true,,
CHEBI:61049,Tacrolimus,UMLS:C0340530,Cardiac transplant rejection,CHEBI:61049|UMLS:C0340530,true,,
DRUGBANK:DB09381,Esterified estrogens,HP:0000134,Female hypogonadism,DRUGBANK:DB09381|HP:0000134,true,,
DRUGBANK:DB09381,Esterified estrogens,MONDO:0005387,primary ovarian failure,DRUGBANK:DB09381|MONDO:0005387,true,,
DRUGBANK:DB09381,Esterified estrogens,MONDO:0007254,breast cancer,DRUGBANK:DB09381|MONDO:0007254,true,,
DRUGBANK:DB09381,Esterified estrogens,MONDO:0005159,prostate carcinoma,DRUGBANK:DB09381|MONDO:0005159,true,,
RXCUI:216244,Cortisporin-TC,MONDO:0004795,otitis externa,RXCUI:216244|MONDO:0004795,true,,
RXCUI:216244,Cortisporin-TC,MONDO:0021666,ear infection,RXCUI:216244|MONDO:0021666,true,,
CHEBI:205919,Clobetasol,MONDO:0006605,scalp dermatosis,CHEBI:205919|MONDO:0006605,true,,
CHEBI:7956,Penciclovir,MONDO:0043653,herpes labialis,CHEBI:7956|MONDO:0043653,true,,
PUBCHEM.COMPOUND:3263,estradiol cypionate,MONDO:0018555,hypogonadotropic hypogonadism,PUBCHEM.COMPOUND:3263|MONDO:0018555,true,,
PUBCHEM.COMPOUND:56841571,dorzolamide-timolol combination,MONDO:0005338,open-angle glaucoma,PUBCHEM.COMPOUND:56841571|MONDO:0005338,true,,
PUBCHEM.COMPOUND:56841571,dorzolamide-timolol combination,MONDO:0006875,ocular hypertension,PUBCHEM.COMPOUND:56841571|MONDO:0006875,true,,
CHEBI:127342,Atomoxetine,MONDO:0005302,"attention deficit hyperactivity disorder, inattentive type",CHEBI:127342|MONDO:0005302,true,,
CHEBI:45367,Rifabutin,MONDO:0005866,Mycobacterium avium complex disease,CHEBI:45367|MONDO:0005866,true,,
CHEBI:5062,Finasteride,MONDO:0010811,benign prostatic hyperplasia,CHEBI:5062|MONDO:0010811,true,,
CHEBI:18258,Liothyronine,MONDO:0006982,subacute thyroiditis,CHEBI:18258|MONDO:0006982,true,,
RXCUI:1163424,hydrocortisone / neomycin / polymyxin B Topical Product,UMLS:C0442886,Secondary Infections,RXCUI:1163424|UMLS:C0442886,true,,
CHEBI:6887,Methylphenidate,MONDO:0005302,"attention deficit hyperactivity disorder, inattentive type",CHEBI:6887|MONDO:0005302,true,,
CHEBI:4325,Dapsone,MONDO:0015614,dermatitis herpetiformis,CHEBI:4325|MONDO:0015614,true,,
CHEBI:4325,Dapsone,MONDO:0005124,leprosy,CHEBI:4325|MONDO:0005124,true,,
RXCUI:1162127,hydrochlorothiazide / losartan Pill,MONDO:0005044,hypertension,RXCUI:1162127|MONDO:0005044,true,,
RXCUI:1152284,amlodipine / benazepril Pill,NCIT:C50995,Disease Response,RXCUI:1152284|NCIT:C50995,true,,
CHEBI:7660,nystatin,MONDO:0002026,candidiasis,CHEBI:7660|MONDO:0002026,true,,
CHEBI:7660,nystatin,MONDO:0005886,oral candidiasis,CHEBI:7660|MONDO:0005886,true,,
CHEBI:6541,Losartan,MONDO:0005044,hypertension,CHEBI:6541|MONDO:0005044,true,,
CHEBI:40303,Lovastatin,HP:0003119,Dyslipidemia,CHEBI:40303|HP:0003119,true,,
CHEBI:40303,Lovastatin,MONDO:0005311,atherosclerosis,CHEBI:40303|MONDO:0005311,true,,
CHEBI:40303,Lovastatin,MONDO:0005010,coronary artery disorder,CHEBI:40303|MONDO:0005010,true,,
CHEBI:40303,Lovastatin,MONDO:0021661,coronary atherosclerosis,CHEBI:40303|MONDO:0021661,true,,
CHEBI:40303,Lovastatin,HP:0003124,Hypercholesterolemia,CHEBI:40303|HP:0003124,true,,
CHEBI:40303,Lovastatin,UMLS:C0342879,Primary hypercholesterolemia,CHEBI:40303|UMLS:C0342879,true,,
CHEBI:40303,Lovastatin,UMLS:C0342882,Familial hypercholesterolemia - heterozygous,CHEBI:40303|UMLS:C0342882,true,,
CHEBI:40303,Lovastatin,MONDO:0005015,diabetes mellitus,CHEBI:40303|MONDO:0005015,true,,
CHEBI:40303,Lovastatin,MONDO:0005420,hypothyroidism,CHEBI:40303|MONDO:0005420,true,,
CHEBI:40303,Lovastatin,MONDO:0005377,nephrotic syndrome,CHEBI:40303|MONDO:0005377,true,,
CHEBI:40303,Lovastatin,UMLS:C0259744,dysproteinemia,CHEBI:40303|UMLS:C0259744,true,,
CHEBI:40303,Lovastatin,MONDO:0006874,obstructive jaundice,CHEBI:40303|MONDO:0006874,true,,
CHEBI:40303,Lovastatin,MONDO:0005347,hypertriglyceridemia,CHEBI:40303|MONDO:0005347,true,,
CHEBI:40303,Lovastatin,MONDO:0005068,myocardial infarction,CHEBI:40303|MONDO:0005068,true,,
CHEBI:40303,Lovastatin,MONDO:0006805,angina unstable,CHEBI:40303|MONDO:0006805,true,,
CHEBI:2704,Anastrozole,MONDO:0007254,breast cancer,CHEBI:2704|MONDO:0007254,true,,
CHEBI:2704,Anastrozole,UMLS:C3495949,Locally advanced breast cancer,CHEBI:2704|UMLS:C3495949,true,,
CHEBI:2704,Anastrozole,UMLS:C0278488,Carcinoma breast stage IV,CHEBI:2704|UMLS:C0278488,true,,
CHEBI:2704,Anastrozole,UMLS:C3495917,Advanced breast cancer,CHEBI:2704|UMLS:C3495917,true,,
UNII:D87YGH4Z0Q,Omacor,MONDO:0005347,hypertriglyceridemia,UNII:D87YGH4Z0Q|MONDO:0005347,true,,
UNII:D87YGH4Z0Q,Omacor,MONDO:0005015,diabetes mellitus,UNII:D87YGH4Z0Q|MONDO:0005015,true,,
UNII:D87YGH4Z0Q,Omacor,MONDO:0005420,hypothyroidism,UNII:D87YGH4Z0Q|MONDO:0005420,true,,
CHEBI:3746,Evoclin (TN),MONDO:0005249,pneumonia,CHEBI:3746|MONDO:0005249,true,,
CHEBI:3746,Evoclin (TN),UMLS:C1112209,Abdominal Infection,CHEBI:3746|UMLS:C1112209,true,,
CHEBI:3746,Evoclin (TN),UMLS:C0851989,Bone and joint infections,CHEBI:3746|UMLS:C0851989,true,,
CHEBI:3746,Evoclin (TN),UMLS:C0600123,Acute hematogenous osteomyelitis,CHEBI:3746|UMLS:C0600123,true,,
CHEBI:3746,Evoclin (TN),MONDO:0005246,osteomyelitis,CHEBI:3746|MONDO:0005246,true,,
CHEBI:4450,Desmopressin,MONDO:0015790,central diabetes insipidus,CHEBI:4450|MONDO:0015790,true,,
CHEBI:4450,Desmopressin,HP:0000103,Polyuria,CHEBI:4450|HP:0000103,true,,
CHEBI:4450,Desmopressin,MONDO:0040871,psychogenic polydipsia,CHEBI:4450|MONDO:0040871,true,,
CHEBI:4450,Desmopressin,UMLS:C2228139,Primary nocturnal enuresis,CHEBI:4450|UMLS:C2228139,true,,
CHEBI:6715,medroxyprogesterone,MONDO:0002447,endometrial carcinoma,CHEBI:6715|MONDO:0002447,true,,
CHEBI:6715,medroxyprogesterone,MONDO:0005206,renal carcinoma,CHEBI:6715|MONDO:0005206,true,,
CHEBI:17234,D-glucose,UMLS:C0858734,Insulin hypoglycaemia,CHEBI:17234|UMLS:C0858734,true,,
CHEBI:17234,D-glucose,NCIT:C113104,Hyperinsulinemia,CHEBI:17234|NCIT:C113104,true,,
CHEBI:17234,D-glucose,UMLS:C1527401,Insulin Shock,CHEBI:17234|UMLS:C1527401,true,,
CHEBI:17234,D-glucose,MONDO:0002909,hyperglycemia,CHEBI:17234|MONDO:0002909,true,,
CHEBI:47519,Ketoconazole,MONDO:0001461,tinea corporis,CHEBI:47519|MONDO:0001461,true,,
CHEBI:47519,Ketoconazole,MONDO:0001405,tinea cruris,CHEBI:47519|MONDO:0001405,true,,
CHEBI:47519,Ketoconazole,MONDO:0005984,tinea pedis,CHEBI:47519|MONDO:0005984,true,,
CHEBI:47519,Ketoconazole,MONDO:0005915,pityriasis versicolor,CHEBI:47519|MONDO:0005915,true,,
CHEBI:47519,Ketoconazole,MONDO:0000879,cutaneous candidiasis,CHEBI:47519|MONDO:0000879,true,,
CHEBI:47519,Ketoconazole,MONDO:0006608,seborrheic dermatitis,CHEBI:47519|MONDO:0006608,true,,
CHEBI:17347,Testosterone,MONDO:0043510,brain injury,CHEBI:17347|MONDO:0043510,true,,
CHEBI:205919,Clobetasol,UMLS:C0406317,Chronic small plaque psoriasis,CHEBI:205919|UMLS:C0406317,true,,
CHEBI:28934,Ergocalciferol,MONDO:0001220,hypoparathyroidism,CHEBI:28934|MONDO:0001220,true,,
CHEBI:28934,Ergocalciferol,MONDO:0024300,hypophosphatemic rickets,CHEBI:28934|MONDO:0024300,true,,
CHEBI:28934,Ergocalciferol,MONDO:0010619,X-linked dominant hypophosphatemic rickets,CHEBI:28934|MONDO:0010619,true,,
CHEBI:28934,Ergocalciferol,UMLS:C0020631,Familial hypophosphatemia,CHEBI:28934|UMLS:C0020631,true,,
CHEBI:63607,Linezolid,MONDO:0021679,gram-positive bacterial infections,CHEBI:63607|MONDO:0021679,true,,
CHEBI:63607,Linezolid,MONDO:0005229,bacteriemia,CHEBI:63607|MONDO:0005229,true,,
CHEBI:63607,Linezolid,UMLS:C0949083,Hospital acquired pneumonia,CHEBI:63607|UMLS:C0949083,true,,
CHEBI:63607,Linezolid,MONDO:0021201,skin infection,CHEBI:63607|MONDO:0021201,true,,
CHEBI:63607,Linezolid,UMLS:C0744130,Diabetic foot infection,CHEBI:63607|UMLS:C0744130,true,,
